text_id	sp_code	lang	sentence	(word)	(rus)	gloss	form	p	atr	ep	clause	seq_nr	comment
t4	mish4	Tsakhur	31	ha=b=ʁ-u	тащить	3=v-pf	aorist	pst	naf		main line	62	
t4	mish4	Tsakhur	31	wo=b a=w=h-u	быть бросать	v=3 3=v-pf	aorist	pst	naf		main line	62	
t4	mish4	Tsakhur	31	qa=r=iːnɢaˁ	приходить	1=v.pf-temp1	sconverb	other	naf		dependent	62	
t6	mish5	Tsakhur	31	qa=p=pa	приходить	3=v.pf=adv.3	adv_converb	other	naf		dependent	66	adverbialized form used as converb, specific to this speaker
t6	mish5	Tsakhur	31	wo=r=na	быть	v=1-aa	atr_present	other	af		main line	66	past translation
b14	kvan4	Bagvalal	32			v=n=conv cop	perfect	pf	NA	NA	main line	13	
b14	kvan4	Bagvalal	32			cop-rala	present	other	NA	NA	quote	13	
b14	kvan4	Bagvalal	32			v-bi-prh	prohibitive	other	NA	NA	quote	13	
b2	kvan6	Bagvalal	32	raq’i=m=o weč’e	подходить не.есть	v=n=conv neg.cop	perfect	pf	NA	NA	quote	23	
b23	kvan9	Bagvalal	32			n=v-ipf-conv m=v	preterite_imperfect	other	NA	NA	first	31	
b5	kvan4	Bagvalal	32	džeː-raː-χ w=uk’a	делать быть	v-ipf-conv m=v	preterite_imperfect	other	NA	NA	main line	44	
b8	kvan3	Bagvalal	32	k’anc’uri=r=o	прыгать	v=hpl=conv	converb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	32	b=iʁi	останавливаться	n=v	preterite	pst	NA	NA	main line	48	
t3	mish4	Tsakhur	32	qalʲ-aʔ-u	приносить-делать	v-npl.v-pf	aorist	pst	naf		main line	61	
t3	mish4	Tsakhur	32	akːik’alʲ-aʔ-u	переворачиваться-делать	npl.v-npl.v-pf	aorist	pst	naf		main line	61	
t3	mish4	Tsakhur	32	q’abɨlʲ-de-xa-jm-mɨ	нравиться-стать	v-neg-npl.v.pf-a-pl	atr_imperfect	other	af		quote	61	
t3	mish4	Tsakhur	32	jeːra	идти	2.v.imp	imperative	other	naf		quote	61	
t3	mish4	Tsakhur	32	qal-e	приносить	npl.v-imp	imperative	other	naf		quote	61	
t3	mish4	Tsakhur	32	iwho wo=d	говорить быть	v.pf v=4	naf_perfect	pf	naf	ep	main line	61	
t4	mish4	Tsakhur	32	w=uxa	стать	3=v.pf	aorist	pst	naf		main line	62	
t4	mish4	Tsakhur	32	sɨʁoc-u	вставать	1.v-pf	aorist	pst	naf		main line	62	
t4	mish4	Tsakhur	32	qaˁχɨmiš-xa-na	подниматься-стать	v-1.v.pf-aa	atr_aorist	pst	af		main line	62	
t4	mish4	Tsakhur	32	a=w=hʷ=iːnɢaˁ	бросать	3=v.pf-temp1	sconverb	other	naf		dependent	62	
t6	mish5	Tsakhur	32	qa=p=pa	приходить	3=v.pf=adv.3	adv_converb	other	naf		dependent	66	adverbialized form used as converb, specific to this speaker
t6	mish5	Tsakhur	32	qa=ra=jle	приходить	1=v.ipf	present	other	naf		main line	66	past translation
t6	mish5	Tsakhur	32	aːχʷ-a	оставаться	3.v-ipf	present	other	naf		main line	66	past translation
b14	kvan4	Bagvalal	33			v-ipf-part=n	participle	other	NA	NA	quote	13	
b14	kvan4	Bagvalal	33			v-ipf-part=n	participle	other	NA	NA	quote	13	
b2	kvan6	Bagvalal	33	t’aː=w=o-la	бежать	v=m=conv-la	converb	other	NA	NA	dependent	23	
b2	kvan6	Bagvalal	33	w=eɬi=w=o	идти	m=v=m=conv	converb	other	NA	NA	dependent	23	
b2	kvan6	Bagvalal	33	w=eɬi=w=o ek’ʷa	идти есть	m=v=m=conv cop	perfect	pf	NA	NA	main line	23	
b23	kvan9	Bagvalal	33			n=v=n=conv	converb	other	NA	NA	dependent	31	
b23	kvan9	Bagvalal	33			n=v-neg	preterite	pst	NA	NA	main line	31	
b23	kvan9	Bagvalal	33			n=v	preterite	pst	NA	NA	main line	31	
b5	kvan4	Bagvalal	33	b=it’eː=r	прогонять	hpl=v=hpl	preterite	pst	NA	NA	main line	44	
b5	kvan4	Bagvalal	33	w=ihi	брать	m=v	preterite	pst	NA	NA	main line	44	
b5	kvan4	Bagvalal	33	džeː	делать	v	preterite	pst	NA	NA	main line	44	
b5	kvan4	Bagvalal	33	saʁ-l-eː	здоровый	adj-vrb-caus	preterite	pst	NA	NA	main line	44	
b8	kvan3	Bagvalal	33	l-oː=ba	ехать	v.ipf-part=hpl	participle	other	NA	NA	quote	48	
b8	kvan3	Bagvalal	33	b=as’ĩ	спашивать	n=v	preterite	pst	NA	NA	main line	48	
t3	mish4	Tsakhur	33	sa=r=k’ɨl	оборачиваться	2=v.pf	aorist	pst	naf		main line	61	
t3	mish4	Tsakhur	33	alʲa=p’=t’-u	брать	3=v-pf	aorist	pst	naf		main line	61	
t3	mish4	Tsakhur	33	qɨʁič’-u wo=r	выходить быть	1.v-pf v=1	naf_perfect	pf	naf	ep	main line	61	
t3	mish4	Tsakhur	33	aˁlhaː-nɢaˁ	уходить	2.v.ipf-temp1	sconverb	other	naf		dependent	61	
t4	mish4	Tsakhur	33	qa=b=ʁ-u-na	ударять	3=v-pf-aa	atr_aorist	pst	af		main line	62	
t4	mish4	Tsakhur	33	oˁtmiš-xa	уходить-стать	v-1.v.pf	converb	other	naf		dependent	62	
t4	mish4	Tsakhur	33	a=r=k’ɨn-o=r	уходить-быть	1=v.pf-v=1	naf_perfect	pf	naf	ep	main line	62	
t6	mish5	Tsakhur	33	haʔ-a wo=d=un	делать быть	4.v-ipf v=4=a	af_durative	other	af	nep	main line	66	
t6	mish5	Tsakhur	33	qɨʁaʔ-u	чистить	npl.v-pf	aorist	pst	naf		main line	66	
t6	mish5	Tsakhur	33	qaʔ-u	чинить	npl.v-pf	aorist	pst	naf		main line	66	
t6	mish5	Tsakhur	33	ɢa=w=kː-as	отпускать	hpl=v-pot	infinitive	other	naf		dependent	66	
t6	mish5	Tsakhur	33	heʔ-e-dže-wu	делать	npl.v-imp-juss-wy	jussive	other	naf		quote	66	
t6	mish5	Tsakhur	33	ɢale=ba=čː-e	оставлять	3=v-ipf	present	other	naf		main line	66	
b2	kvan6	Bagvalal	34	ek’ʷa=b	есть	v=part.n	participle	other	NA	NA	dependent	23	
b2	kvan6	Bagvalal	34	w=aq’ašːi=w=o w=uk’a=w=o ek’ʷa	прятаться быть есть	m=v=m=conv m=v=m=conv cop	perfect_pluperfect	other	NA	NA	main line	23	
b5	kvan4	Bagvalal	34	saʁ-l-u=b=q’aɬːir	здоровый	adj-vrb-part=n=temp	converb	other	NA	NA	dependent	44	
b5	kvan4	Bagvalal	34	b=eː=r	приходить	hpl=v=hpl	preterite	pst	NA	NA	main line	44	
b8	kvan3	Bagvalal	34	ɬ-oː=ba ek’ʷa-ʁa-di	ехать есть	v.ipf-part=hpl cop-ra-di	present	other	NA	NA	quote	48	doesnt exist according to the grammar
b8	kvan3	Bagvalal	34	heƛ’i	говорить	v	preterite	pst	NA	NA	main line	48	
t2	mish3	Tsakhur	34	sa=b=k’ɨl	оборачиваться	hpl=v.pf	converb	other	naf		dependent	60	
t2	mish3	Tsakhur	34	ejh-e-niː-xe	говорить	v-ipf-em2-hab	habitual	other	naf		first	60	
t2	mish3	Tsakhur	34	gi=w=ʔur-e	сидеть	hpl=v-imp	imperative	other	naf		quote	60	
t2	mish3	Tsakhur	34	h-im-aʔ-a	делать	proh-4.v-ipf	prohibitive	other	naf		quote	60	
t2	mish3	Tsakhur	34	h-im-aʔ-a	делать	proh-4.v-ipf	prohibitive	other	naf		quote	60	
t2	mish3	Tsakhur	34	iwho-jnɢaˁ	говорить	v.pf-temp1	sconverb	other	naf		dependent	60	
t3	mish4	Tsakhur	34	ileːk-a-na	смотреть	2.v-pf-aa	atr_aorist	pst	af		main line	61	
t3	mish4	Tsakhur	34	deš-o=r	не.быть-быть	neg.cop-v=1	present	other	naf		main line	61	
t4	mish4	Tsakhur	34	sɨʁoc-u	вставать	1.v-pf	aorist	pst	naf		main line	62	
t4	mish4	Tsakhur	34	ilʲakː-a	смотреть	1.v-ipf	present	other	naf		main line	62	
t4	mish4	Tsakhur	34	deš-o=b	не.быть-быть	neg.cop-v=3	present	other	naf		main line	62	
t4	mish4	Tsakhur	34	deš-o=d	не.быть-быть	neg.cop-v=npl	present	other	naf		main line	62	
t6	mish5	Tsakhur	34	haˁzir-ɨ=w=xa	готовый-стать	adj-hpl=v.pf	aorist	pst	naf		quote	66	
t6	mish5	Tsakhur	34	qa=b=īna	приходить	3=v.pf-a	atr_aorist	pst	af		main line	66	
t6	mish5	Tsakhur	34	a=dʲ=iːn	приходить	4=v.pf-a	atr_aorist	pst	af		main line	66	
t6	mish5	Tsakhur	34	iwho-jn	говорить	v.pf-a	atr_aorist	pst	af		main line	66	
t6	mish5	Tsakhur	34	ilʲaːk-as	смотреть	hpl.v-pot	potential	other	naf		quote	66	
b2	kvan6	Bagvalal	35	b=eː=r=ɬaː-χ	приходить	hpl=v=hpl=ipf-conv	converb	other	NA	NA	dependent	23	
b2	kvan6	Bagvalal	35	t’an-aː-χ-da	бросать	v-ms.ipf-conv-da	converb	other	NA	NA	dependent	23	
b2	kvan6	Bagvalal	35	k’ʷaː=w=ɬeːna	убивать	v=part.m=comit	participle	other	NA	NA	dependent	23	
b2	kvan6	Bagvalal	35	b=uk’=ur=o ek’ʷa	быть есть	hpl=v=hpl=conv cop	perfect	pf	NA	NA	main line	23	
b8	kvan3	Bagvalal	35	b=ah-a-ʁa-di	брать	hpl=v-pot.imp-ra-di	imperative	other	NA	NA	quote	48	
b8	kvan3	Bagvalal	35	heƛ’i	говорить	v	preterite	pst	NA	NA	main line	48	
t2	mish3	Tsakhur	35	hi=w=l-e	давать	3=v-imp	imperative	other	naf		quote	60	
t3	mish4	Tsakhur	35	dʲugulʲ-xa	прятаться-стать	v-1.v.pf	converb	other	naf		dependent	61	
t3	mish4	Tsakhur	35	a=r=k’ɨn-o=r	уходить-быть	1=v.pf-v=1	naf_perfect	pf	naf	ep	main line	61	
t3	mish4	Tsakhur	35	ixʲ-eː	стать	1.v-cond	sconverb	other	naf		dependent	61	
t4	mish4	Tsakhur	35	giwa=t=χɨn	висеть	npl=v.pf	converb	other	naf		dependent	62	
t4	mish4	Tsakhur	35	qoˁ=p=q-iː	украсть	3=v.pf-msd.4	masdar	other	naf		dependent	62	
t4	mish4	Tsakhur	35	bašda-xa deš-o=r	соображать-стать не.быть-быть	v-1.v.pf neg.cop-v=1	naf_perfect	pf	naf	ep	main line	62	
t4	mish4	Tsakhur	35	wo=d ɢadže	быть видеть	v=npl npl.v.pf	naf_perfect	pf	naf	ep	main line	62	
t4	mish4	Tsakhur	35	w=ac’a-w=uxa wo=b	знать-стать быть	3=v-3=v.pf v=3	naf_perfect	pf	naf	ep	main line	62	
t6	mish5	Tsakhur	35	wo=r=niː	быть	v=1=em2	present	other	naf		main line	66	past translation
b2	kvan6	Bagvalal	36	b=uɬu=w=o	стать	n=v=m-conv	converb	other	NA	NA	dependent	23	
b2	kvan6	Bagvalal	36	t’an-u=w	бросать	v-part=m	participle	other	NA	NA	NA	23	
b2	kvan6	Bagvalal	36	w=ič’a=w	умирать	m=v=part.m	participle	other	NA	NA	NA	23	
b2	kvan6	Bagvalal	36	w=aː=w=o ek’ʷa	приходить есть	m=v=m=conv cop	perfect	pf	NA	NA	main line	23	
b23	kvan13	Bagvalal	36			v	preterite	pst	NA	NA	first	32	
b23	kvan13	Bagvalal	36			n=v	preterite	pst	NA	NA	main line	32	
b23	kvan13	Bagvalal	36			hpl=v-ipf-conv hpl=v=hpl=neg	preterite_imperfect	other	NA	NA	main line	32	
b23	kvan13	Bagvalal	36			hpl=v-ipf-part=n=temp	sconverb	other	NA	NA	dependent	32	
b8	kvan3	Bagvalal	36	b=ah-aː	брать	hpl=v-pot.inf	infinitive	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	36	behri-č’-u=b=ʁala	быть.разрешенным	v-neg-part=n=rala	participle	other	NA	NA	unknown	48	
b8	kvan3	Bagvalal	36	w=uk’a	быть	m=v	preterite	pst	NA	NA	main line	48	reported be
t2	mish3	Tsakhur	36	alʲa=p’=t’-u	брать	3=v-pf	aorist	pst	naf		comment	60	
t2	mish3	Tsakhur	36	aχ-u-na	остаться	1.v-pf-aa	atr_aorist	pst	af		main line	60	
t2	mish3	Tsakhur	36	iwho=jnɢaˁ	говорить	v.pf-temp1	sconverb	other	naf		dependent	60	
t3	mish4	Tsakhur	36	hoːl-e	давать	3.v-ipf	converb	other	naf		dependent	61	
t3	mish4	Tsakhur	36	gi=b=ʁɨl wo=b	начинать быть	hpl=v.pf v=hpl	naf_perfect	pf	naf	ep	main line	61	
t3	mish4	Tsakhur	36	iʁi=t=kɨrʲ-iːnɢaˁ	шевелиться	4=v.pf-temp1	sconverb	other	naf		dependent	61	
t3	mish4	Tsakhur	36	hi=t=xɨr-iːnɢaˁ	доходить	4=v.pf-temp1	sconverb	other	naf		dependent	61	
t4	mish4	Tsakhur	36	a=t’=k’ɨn	уходить	npl=v.pf	aorist	pst	naf		main line	62	
t4	mish4	Tsakhur	36	χabar-o=b ha=w=ʔ-u	рассказ-быть делать	noun.3-v=3 3=v-pf	naf_perfect	pf	naf	ep	main line	62	
t4	mish4	Tsakhur	36	gi=r=xʷ-iːnɢaˁ	попадать	1=v.pf-temp1	sconverb	other	naf		dependent	62	
t6	mish5	Tsakhur	36	a=d=ɨ	приходить	npl=v.pf	aorist	pst	naf		main line	66	
t6	mish5	Tsakhur	36	qa=d=ɨ	приходить	npl=v.pf	aorist	pst	naf		main line	66	
t6	mish5	Tsakhur	36	wo=d=un	быть	v=4=a	atr_present	other	af		main line	66	past translation
t6	mish5	Tsakhur	36	wo=d=ɨm-mɨ	быть	v=npl-a-pl	atr_present	other	af		main line	66	past translation
t6	mish5	Tsakhur	36	iːɣɨr-iːn	рожать	npl.v.pf-a	participle	other	ptcp		dependent	66	
t6	mish5	Tsakhur	36	wo=d=niː	быть	v=4=em2	present	other	naf		main line	66	
b2	kvan6	Bagvalal	37	b=iš=in=o	выигрывать	hpl=v=hpl=conv	converb	other	NA	NA	dependent	23	
b2	kvan6	Bagvalal	37	b=eɬ-aː-χ b=uk’a=b=o ek’ʷa=b	идти быть есть	hpl=v-ms.ipf-conv n=v=n=conv cop=part.n	participle	other	NA	NA	dependent	23	participial imperfect2
b2	kvan6	Bagvalal	37	b=aː b=uk’a=b=o ek’ʷa	приходить быть есть	n=v n=v=n=conv cop	perfect	pf	NA	NA	main line	23	
b2	kvan6	Bagvalal	37	r=ešteː=r=o ek’ʷa	отпускать есть	npl=v=npl=conv cop	perfect	pf	NA	NA	main line	23	
b23	kvan9	Bagvalal	37			npl=v-ipf.inf	infinitive	other	NA	NA	dependent	32	
b23	kvan9	Bagvalal	37			m=v-pot.inf	infinitive	other	NA	NA	dependent	32	
b23	kvan9	Bagvalal	37			m=v	preterite	pst	NA	NA	main line	32	
b23	kvan9	Bagvalal	37			n=v-pot-csl	sconverb	other	NA	NA	dependent	32	
b8	kvan3	Bagvalal	37	aštrafawat	оштрафовать	v	infinitive	other	NA	NA	dependent	48	logophoric pronoun
b8	kvan3	Bagvalal	37	džeː-r-oː=w=ʁala	делать	v-ipf-part=m=rala	participle	other	NA	NA	quote	48	
t3	mish4	Tsakhur	37	hammaz-o=r-na	товарищ-быть	noun-v=1=aa	atr_present	other	af		quote	61	
t3	mish4	Tsakhur	37	iwho wo=d	говорить быть	v.pf v=4	naf_perfect	pf	naf	ep	main line	61	
t3	mish4	Tsakhur	37	wo=d batmiš-aʔ-u	быть присваивать-делать	v=4 v-4.v-pf	naf_perfect	pf	naf	ep	quote	61	
t3	mish4	Tsakhur	37	ix-es hiwo	стать давать	4.v-pot 4.v.pf	unknown	other	naf		quote	61	
t4	mish4	Tsakhur	37	a=b=k’ɨn	уходить	3=v.pf	aorist	pst	naf		quote	62	
t4	mish4	Tsakhur	37	iwho-jn	говорить	v.pf-a	atr_aorist	pst	af		main line	62	
t4	mish4	Tsakhur	37	qoˁ=b=qˁ-u	красть	3=v-pf	converb	other	naf		dependent	62	
t6	mish5	Tsakhur	37	iwho=da	говорить	v.pf=adv.4	adv_converb	other	naf		dependent	66	adverbialized form used as converb, specific to this speaker
t6	mish5	Tsakhur	37	ɢadž-ɨ	видеть	npl.v-pf	aorist	pst	naf		main line	66	
t6	mish5	Tsakhur	37	a=b=ɨ	приходить	hpl=v.pf	converb	other	naf		dependent	66	
t6	mish5	Tsakhur	37	nʲaxːa	где.быть	1.v.ipf	present	other	naf		quote	66	
t6	mish5	Tsakhur	37	qɨʁe=p’=č’ʷ-iːnɢaˁ	выходить	hpl=v.pf-temp1	sconverb	other	naf		dependent	66	
b2	kvan6	Bagvalal	38	w=eɬi=w=o	идти	m=v=m=conv	converb	other	NA	NA	dependent	23	
b2	kvan6	Bagvalal	38	w=aː=w=o weč’e	приходить не есть	m=v=m=conv	converb	other	NA	NA	dependent	23	
b2	kvan6	Bagvalal	38	worč’iri=w=o ek’ʷa	ускользать есть	v=m=conv cop	perfect	pf	NA	NA	main line	23	
b2	kvan6	Bagvalal	38	q’ʷabq’ʷari	кувыркаться	v	preterite	pst	NA	NA	dependent	23	
b2	kvan6	Bagvalal	38	q’ani	кушать	v	preterite	pst	NA	NA	dependent	23	
b2	kvan6	Bagvalal	38	š’ːaː	бежать	v	preterite	pst	NA	NA	dependent	23	
b8	kvan3	Bagvalal	38	w=ah-aː	брать	m=v-pot.inf	infinitive	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	38	behiri-č’-u=w=ʁala	быть.разрешенным	v-neg-part=m=rala	participle	other	NA	NA	quote	48	
b8	kvan3	Bagvalal	38	ek’ʷa-ʁala	есть	cop-rala	present	other	NA	NA	quote	48	
t3	mish4	Tsakhur	38	haʔ-a	делать	4.v-ipf	converb	other	naf		dependent	61	
t3	mish4	Tsakhur	38	gi=d=ʁɨl wo=d	начинать быть	4=v.pf v=4	naf_perfect	pf	naf	ep	main line	61	
t4	mish4	Tsakhur	38	w=uxa wo=b	стать быть	hpl=v.pf v=hpl	naf_perfect	pf	naf	ep	main line	62	
t4	mish4	Tsakhur	38	w=ac’a-n	знать	hpl=v-a	participle	other	ptcp		non-clausal	62	
t6	mish5	Tsakhur	38	qeqː-ɨ	требовать	1.v-pf	aorist	pst	naf		main line	66	
b2	kvan6	Bagvalal	39	r=ešta=r=o ek’ʷa	отпускать есть	npl=v=npl=conv cop	perfect	pf	NA	NA	main line	23	
b2	kvan6	Bagvalal	39	r=ešta=r=o ek’ʷa	отпускать есть	npl=v=npl=conv cop	perfect	pf	NA	NA	main line	23	
b8	kvan3	Bagvalal	39	heƛ’i=r=o	говорить	v=hpl=conv	converb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	39	ʁini=w=o	лезть	v=m=conv	converb	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	39	b=ihi-ra	брать	hpl=v-ipf.inf	infinitive	other	NA	NA	infinitive	48	
b8	kvan3	Bagvalal	39	džeː-ra	делать	v-ipf.inf	infinitive	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	39	w=ešt-ir-oː=w=ʁala	заставлять	m=v-ipf-part=m=rala	participle	other	NA	NA	quote	48	
b8	kvan3	Bagvalal	39	s’aː=w	пить	v=part.m	participle	other	NA	NA	NA	48	
b8	kvan3	Bagvalal	39	aša	начинать	v	preterite	pst	NA	NA	main line	48	
t1	mish2	Tsakhur	39			adj-2.v-ipf	present	other	naf		first	56	past translation
t3	mish4	Tsakhur	39	gi=d=ʁɨl	начинать	4=v.pf	converb	other	naf		dependent	61	
t3	mish4	Tsakhur	39	aːq-ɨ	открывать	4.v-pf	converb	other	naf		dependent	61	
t3	mish4	Tsakhur	39	insan-o=r ič’u	человек-быть входить	noun.1-v=1 1.v-pf	naf_perfect	pf	naf	ep	main line	61	
t3	mish4	Tsakhur	39	a=b=k’ɨn-iːnɢaˁ	уходить	3=v.pf-temp1	sconverb	other	naf		dependent	61	
t4	mish4	Tsakhur	39	qa=b=ɨ	приводить	3=v.pf	aorist	pst	naf		quote	62	
t4	mish4	Tsakhur	39	wo=b=na	быть	v=3=aa	atr_present	other	af		quote	62	
t4	mish4	Tsakhur	39	iwho wo=d	говорить	v.pf v=4	naf_perfect	pf	naf	ep	main line	62	
t6	mish4	Tsakhur	39	a=dʲ=iːni	приходить	4=v.pf-aobl	participle	other	ptcp		non-clausal	66	
b2	kvan6	Bagvalal	40	iči=b=o weč’e	давать не.есть	v=n=conv neg.cop	perfect	pf	NA	NA	comment	23	
b8	kvan3	Bagvalal	40	heƛ’i	говорить		preterite	pst	NA	NA	main line	48	
b8	kvan3	Bagvalal	40	b=ihi-bi-sːe-ʁe	брать		prohibitive	other	NA	NA	quote	48	
t1	mish2	Tsakhur	40			4.v-pot	infinitive	other	naf		dependent	56	
t1	mish2	Tsakhur	40			neg-4.v-ipf	present	other	naf		main line	56	past translation
t3	mish4	Tsakhur	40	wo=r=na	быть	v=1=aa	atr_present	other	af		quote	61	
t3	mish4	Tsakhur	40	ič’u	входить	1.v-pf	converb	other	naf		dependent	61	
t3	mish4	Tsakhur	40	qidɣɨn-o=d haʔ-u	воспрос-быть делать	noun.4-v=4 4.v-pf	naf_perfect	pf	naf	ep	main line	61	
t4	mish4	Tsakhur	40	wo=d=un	быть	v=4=a	atr_present	other	af		comment	62	
t6	mish5	Tsakhur	40	qeqː-ɨ	требовать	1.v-pf	aorist	pst	naf		conversation	66	
t6	mish5	Tsakhur	40	a=dʲ=iː-ni	приходить	4=v.pf-aobl	participle	other	ptcp		non-clausal	66	
b8	kvan3	Bagvalal	41	b=aχiri-ʁa-di	взбираться	hpl=v.imp-ra-di	imperative	other	NA	NA	quote	48	
b8	kvan3	Bagvalal	41	heri	пугаться	v	preterite	pst	NA	NA	main line	48	
b8	kvan3	Bagvalal	41	heƛ’i	говорить	v	preterite	pst	NA	NA	main line	48	
t1	mish2	Tsakhur	41	ut’um-ex-e		adj-4.v-ipf	present	other	naf		main line	56	
t3	mish4	Tsakhur	41	iwho	говорить	v.pf	aorist	pst	naf		main line	61	
t3	mish4	Tsakhur	41	iwho-jn	говорить	v.pf-a	atr_aorist	pst	af		main line	61	
t3	mish4	Tsakhur	41	wo=r=na	быть	v=1=aa	atr_present	other	af		quote	61	
t3	mish4	Tsakhur	41	deš-o=r=na-wɨ	не.быть-быть	neg.cop-v=2=aa-wy	atr_present	other	af		quote	61	
t3	mish4	Tsakhur	41	baʁɨš-eʔ-e	прощать-делать	v-1.v-imp	imperative	other	naf		quote	61	
t4	mish4	Tsakhur	41	ac’a wo=d=un	знать быть	4.v v=4=a	af_durative	other	af	nep	comment	62	
t4	mish4	Tsakhur	41	ɨkːeːk-a-m-mɨ=b	приводить	npl.v-ipf-a-pl=coh.hpl	participle	other	ptcp		non-clausal	62	
t4	mish4	Tsakhur	41	qikː-a-m-mɨ=b	уводить	npl.v-ipf-a-pl=coh.hpl	participle	other	ptcp		non-clausal	62	
t6	mish5	Tsakhur	41	qa=r=ɨ-niː wo=r=na	приходить быть	1=v.pf-em2 v=1=aa	af_perfect	pf	af	nep	main line	66	
t6	mish5	Tsakhur	41	qɨʁɨč’-u	выходить	1.v-pf	aorist	pst	naf		main line	66	
t6	mish5	Tsakhur	41	qi=b=c’ɨr-na	рваться	3=v-aa	participle	other	ptcp		non-clausal	66	
t6	mish5	Tsakhur	41	ilʲakː-a	смотреть	4.v-ipf	present	other	naf		main line	66	past translation
t6	mish5	Tsakhur	41	deš-diː	не.быть	neg.cop-em2	present	other	naf		main line	66	past translation
b8	kvan3	Bagvalal	42	b=uk’=ur b=el-aː-χ	быть ехать	hpl=v=hpl hpl=v-ms.ipf-conv	preterite_imperfect	other	NA	NA	main line	48	
t1	mish2	Tsakhur	42			4.v-pot-a	participle	other	ptcp		dependent	56	
t1	mish2	Tsakhur	42			hpl=v.ipf	present	other	naf		main line	56	
t1	mish2	Tsakhur	42			4=v-ipf	present	other	naf		main line	56	
t1	mish2	Tsakhur	42			v-npl.v-ipf	present	other	naf		main line	56	
t3	mish4	Tsakhur	42	iwho	говорить	v.pf	aorist	pst	naf		main line	61	
t3	mish4	Tsakhur	42	deš-in-wɨ	не.быть	neg.cop-a-wy	atr_present	other	af		quote	61	
t4	mish4	Tsakhur	42	wo=b=na	быть	v=3=aa	atr_present	other	af		quote	62	
t4	mish4	Tsakhur	42	wo=r=na	быть	v=1=aa	atr_present	other	af		quote	62	
t4	mish4	Tsakhur	42	qoˁ=p=q-u-na=r	красть	3=v-pf-aa=coh.1	participle	other	ptcp		non-clausal	62	
t6	mish6	Tsakhur	42	NA	NA	NA	NA	NA			comment	66	
b8	kvan3	Bagvalal	43	ek’ʷa=r	есть	cop=part.npl	participle	other	NA	NA	dependent	48	
b8	kvan3	Bagvalal	43	b=uk’=ur	быть	hpl=v=hpl	preterite	pst	NA	NA	main line	48	
t1	mish2	Tsakhur	43			4.v-pf	aorist	pst	naf		main line	56	
t1	mish2	Tsakhur	43			3=v.pf	aorist	pst	naf		main line	56	
t1	mish2	Tsakhur	43			v-npl.v.pf	aorist	pst	naf		main line	56	
t1	mish2	Tsakhur	43			v=4=a	atr_present	other	af		main line	56	em2 on subject - past translation
t1	mish2	Tsakhur	43			hpl=v-pot	infinitive	other	naf		dependent	56	
t1	mish2	Tsakhur	43			neg-hpl.v-ipf	present	other	naf		main line	56	
t3	mish4	Tsakhur	43	wo=r=na	быть	v=1=aa	atr_present	other	af		quote	61	
t3	mish4	Tsakhur	43	qoˁ=t=q-u-na	красть	4=v-pf-aa	participle	other	ptcp		non-clausal	61	
t4	mish4	Tsakhur	43	iwho	говорить	v.pf	aorist	pst	naf		main line	62	
t4	mish4	Tsakhur	43	sa=wa=les	собираться.вместе	jpl=v.pot	infinitive	other	naf		dependent	62	
t4	mish4	Tsakhur	43	iwho wo=d	говорить	v.pf v=4	naf_perfect	pf	naf	ep	main line	62	present translation
t4	mish4	Tsakhur	43	w=ukːan	быть.нужным	hpl=v.ipf	present	other	naf		quote	62	
t6	mish5	Tsakhur	43	de-na	не.быть	neg.cop-aa	participle	other	ptcp		non-clausal	66	
t6	mish5	Tsakhur	43	iːɣar-a-n	рожать	npl.v-ipf-a	participle	other	ptcp		non-clausal	66	
t6	mish5	Tsakhur	43	wo=d=niː	быть	v=npl=em2	present	other	naf		main line	66	past translation
b23	kvan9	Bagvalal	44			v-ms.ipf.inf	infinitive	other	NA	NA	dependent	32	
b23	kvan9	Bagvalal	44			hpl=v=hpl=neg	preterite	pst	NA	NA	main line	32	
b23	kvan9	Bagvalal	44			hpl=v-caus=hpl	preterite	pst	NA	NA	main line	32	
b23	kvan9	Bagvalal	44			hpl=v=hpl	preterite	pst	NA	NA	main line	32	
b23	kvan9	Bagvalal	44			v-pot-csl	sconverb	other	NA	NA	dependent	32	
b8	kvan3	Bagvalal	44	b=iʁi-č’-u=b	останавливаться	n=v-neg-part=n	participle	other	NA	NA	unknown	48	
b8	kvan3	Bagvalal	44	raq’a=m=o b=uk’a	закрываться быть	v=n=conv n=v	preterite_pluperfect	other	NA	NA	main line	48	
t1	mish2	Tsakhur	44			hpl=v-ipf	present	other	naf		main line	56	past translation
t1	mish2	Tsakhur	44			neg-3.v-ipf	present	other	naf		main line	56	past translation
